idPlayer,namePlayer,dateBirth,numberJersey,idTeam,teamName,slugTeam,cityTeam,slugPlayer,yearSeasonFirst,yearSeasonLast,yearDraft,numberRound,numberOverallPick,slugSeason,nameSchool,nameOrganizationFrom,heightInches,weightLBS,countSeasonsPlayed,pts,ast,treb,countAllStarGames,ratioPIE,urlNBAAPI,nameFirst,nameLast,namePlayerAbbr,codeTeam,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
166,Ron Harper,1964-01-20,4,1610612741,Bulls,CHI,Chicago,ron_harper,1987,2001,1986,1,8,career,Miami (OH),Miami (Ohio)/USA,78,215,14,13.8,3.9,4.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=166,Ron,Harper,R. Harper,bulls,https://stats.nba.com/player/166,https://stats.nba.com/media/players/230x185/166.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/166.png,https://stats.nba.com/media/players/700/166.png,https://stats.nba.com/media/players/230x185/166.png
168,Chris Mills,1970-01-25,34,1610612739,Cavaliers,CLE,Cleveland,chris_mills,1994,2003,1993,1,22,career,Arizona,Arizona ''93/USA,79,220,10,11.2,1.9,4.9,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=168,Chris,Mills,C. Mills,cavaliers,https://stats.nba.com/player/168,https://stats.nba.com/media/players/230x185/168.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/168.png,https://stats.nba.com/media/players/700/168.png,https://stats.nba.com/media/players/230x185/168.png
176,Antonio Harvey,1970-07-06,4,1610612747,Lakers,LAL,Los Angeles,antonio_harvey,1994,2003,,,,career,Pfeiffer,Pfeiffer ''93/USA,83,250,7,3,0.3,2.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=176,Antonio,Harvey,A. Harvey,lakers,https://stats.nba.com/player/176,https://stats.nba.com/media/players/230x185/176.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/176.png,https://stats.nba.com/media/players/700/176.png,https://stats.nba.com/media/players/230x185/176.png
177,Muggsy Bogues,1965-01-09,,0,"","","",muggsy_bogues,1988,2001,1987,1,12,career,Wake Forest,Wake Forest/USA,,,13,7.7,7.6,2.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=177,Muggsy,Bogues,M. Bogues,"",https://stats.nba.com/player/177,https://stats.nba.com/media/players/230x185/177.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/177.png,https://stats.nba.com/media/players/700/177.png,https://stats.nba.com/media/players/230x185/177.png
178,Olden Polynice,1964-11-21,,0,"","","",olden_polynice,1988,2004,1987,1,8,career,Virginia,Virginia ''86/USA,,,14,7.8,0.7,6.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=178,Olden,Polynice,O. Polynice,"",https://stats.nba.com/player/178,https://stats.nba.com/media/players/230x185/178.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/178.png,https://stats.nba.com/media/players/700/178.png,https://stats.nba.com/media/players/230x185/178.png
179,Bryant Stith,1970-12-10,23,1610612743,Nuggets,DEN,Denver,bryant_stith,1993,2003,1992,1,13,career,Virginia,Virginia ''92/USA,77,210,10,10.1,2,3.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=179,Bryant,Stith,B. Stith,nuggets,https://stats.nba.com/player/179,https://stats.nba.com/media/players/230x185/179.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/179.png,https://stats.nba.com/media/players/700/179.png,https://stats.nba.com/media/players/230x185/179.png
180,John Crotty,1969-07-15,,0,"","","",john_crotty,1993,2003,,,,career,Virginia,Virginia/USA,,,10,4,2.1,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=180,John,Crotty,J. Crotty,"",https://stats.nba.com/player/180,https://stats.nba.com/media/players/230x185/180.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/180.png,https://stats.nba.com/media/players/700/180.png,https://stats.nba.com/media/players/230x185/180.png
182,Billy Owens,1969-05-01,2,1610612744,Warriors,GSW,Golden State,billy_owens,1992,2003,1991,1,3,career,Syracuse,Syracuse ''92/USA,81,225,10,11.7,2.8,6.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=182,Billy,Owens,B. Owens,warriors,https://stats.nba.com/player/182,https://stats.nba.com/media/players/230x185/182.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/182.png,https://stats.nba.com/media/players/700/182.png,https://stats.nba.com/media/players/230x185/182.png
185,Chris Webber,1973-03-01,4,0,"","","",chris_webber,1994,2008,1993,1,1,career,Michigan,Michigan/USA,,,14,20.7,4.2,9.8,4,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=185,Chris,Webber,C. Webber,"",https://stats.nba.com/player/185,https://stats.nba.com/media/players/230x185/185.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/185.png,https://stats.nba.com/media/players/700/185.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/185.png
190,Duane Causwell,1968-05-31,,1610612758,Kings,SAC,Sacramento,duane_causwell,1991,2003,1990,1,18,career,Temple,Temple ''90/USA,84,255,11,4.9,0.4,4.2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=190,Duane,Causwell,D. Causwell,kings,https://stats.nba.com/player/190,https://stats.nba.com/media/players/230x185/190.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/190.png,https://stats.nba.com/media/players/700/190.png,https://stats.nba.com/media/players/230x185/190.png
192,Dennis Scott,1968-09-05,9,1610612753,Magic,ORL,Orlando,dennis_scott,1991,2000,1990,1,4,career,Georgia Tech,Georgia Tech/USA,80,229,9,12.9,2.1,2.8,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=192,Dennis,Scott,D. Scott,magic,https://stats.nba.com/player/192,https://stats.nba.com/media/players/230x185/192.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/192.png,https://stats.nba.com/media/players/700/192.png,https://stats.nba.com/media/players/230x185/192.png
193,Anthony Mason,1966-12-14,17,1610612752,Knicks,NYK,New York,anthony_mason,1990,2003,1988,3,53,career,Tennessee State,Tennessee State ''88/USA,80,255,13,10.9,3.4,8.3,1,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=193,Anthony,Mason,A. Mason,knicks,https://stats.nba.com/player/193,https://stats.nba.com/media/players/230x185/193.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/193.png,https://stats.nba.com/media/players/700/193.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/193.png
197,Scott Burrell,1971-01-12,2,1610612766,Hornets,CHH,Charlotte,scott_burrell,1994,2001,1993,1,20,career,Connecticut,Connecticut/USA,79,218,7,6.9,1.4,3.5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=197,Scott,Burrell,S. Burrell,hornets,https://stats.nba.com/player/197,https://stats.nba.com/media/players/230x185/197.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/197.png,https://stats.nba.com/media/players/700/197.png,https://stats.nba.com/media/players/230x185/197.png
198,Danny Ferry,1966-10-17,35,1610612739,Cavaliers,CLE,Cleveland,danny_ferry,1991,2003,1989,1,2,career,Duke,Duke ''89/USA,82,235,13,7,1.3,2.8,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=198,Danny,Ferry,D. Ferry,cavaliers,https://stats.nba.com/player/198,https://stats.nba.com/media/players/230x185/198.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/198.png,https://stats.nba.com/media/players/700/198.png,https://stats.nba.com/media/players/230x185/198.png
201,Chris Dudley,1965-02-22,14,1610612757,Trail Blazers,POR,Portland,chris_dudley,1988,2003,1987,4,75,career,Yale,Yale ''87/USA,83,260,16,3.9,0.4,6.2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201,Chris,Dudley,C. Dudley,blazers,https://stats.nba.com/player/201,https://stats.nba.com/media/players/230x185/201.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201.png,https://stats.nba.com/media/players/700/201.png,https://stats.nba.com/media/players/230x185/201.png
202,Gary Grant,1965-04-21,,0,"","","",gary_grant,1989,2001,1988,1,15,career,Michigan,Michigan/USA,,,12,7.9,5.5,2.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202,Gary,Grant,G. Grant,"",https://stats.nba.com/player/202,https://stats.nba.com/media/players/230x185/202.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202.png,https://stats.nba.com/media/players/700/202.png,https://stats.nba.com/media/players/230x185/202.png
204,Jeff Hornacek,1963-05-03,14,1610612762,Jazz,UTA,Utah,jeff_hornacek,1987,2000,1986,2,46,career,Iowa State,Iowa State/USA,76,190,13,14.5,4.9,3.4,1,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=204,Jeff,Hornacek,J. Hornacek,jazz,https://stats.nba.com/player/204,https://stats.nba.com/media/players/230x185/204.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204.png,https://stats.nba.com/media/players/700/204.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204.png
208,Sam Cassell,1969-11-18,28,1610612749,Bucks,MIL,Milwaukee,sam_cassell,1994,2008,1993,1,24,career,Florida State,Florida State/USA,75,185,15,15.7,6,3.2,1,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=208,Sam,Cassell,S. Cassell,bucks,https://stats.nba.com/player/208,https://stats.nba.com/media/players/230x185/208.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/208.png,https://stats.nba.com/media/players/700/208.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/208.png
209,Dell Curry,1964-06-25,30,1610612766,Hornets,CHH,Charlotte,dell_curry,1987,2002,1986,1,15,career,Virginia Tech,Virginia Tech/USA,77,205,15,11.7,1.8,2.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=209,Dell,Curry,D. Curry,hornets,https://stats.nba.com/player/209,https://stats.nba.com/media/players/230x185/209.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/209.png,https://stats.nba.com/media/players/700/209.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/209.png
210,Terrell Brandon,1970-05-20,7,1610612739,Cavaliers,CLE,Cleveland,terrell_brandon,1992,2003,1991,1,11,career,Oregon,Oregon ''91/USA,71,173,11,13.8,6.1,3,2,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=210,Terrell,Brandon,T. Brandon,cavaliers,https://stats.nba.com/player/210,https://stats.nba.com/media/players/230x185/210.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/210.png,https://stats.nba.com/media/players/700/210.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/210.png
213,Antonio Davis,1968-10-31,,0,"","","",antonio_davis,1994,2006,1990,2,45,career,Texas-El Paso,Texas-El Paso/USA,,,12,10,1.1,7.5,1,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=213,Antonio,Davis,A. Davis,"",https://stats.nba.com/player/213,https://stats.nba.com/media/players/230x185/213.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/213.png,https://stats.nba.com/media/players/700/213.png,https://stats.nba.com/media/players/230x185/213.png
216,Brian Shaw,1966-03-22,20,1610612747,Lakers,LAL,Los Angeles,brian_shaw,1989,2003,1988,1,24,career,California-Santa Barbara,California-Santa Barbara ''88/USA,78,200,14,6.9,4.2,3.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=216,Brian,Shaw,B. Shaw,lakers,https://stats.nba.com/player/216,https://stats.nba.com/media/players/230x185/216.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/216.png,https://stats.nba.com/media/players/700/216.png,https://stats.nba.com/media/players/230x185/216.png
219,Vinny Del Negro,1966-08-09,,0,"","","",vinny_del negro,1989,2002,1988,2,29,career,North Carolina State,North Carolina State/USA,,,11,9.1,3.2,2.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=219,Vinny,Del Negro,V. Del Negro,"",https://stats.nba.com/player/219,https://stats.nba.com/media/players/230x185/219.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/219.png,https://stats.nba.com/media/players/700/219.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/219.png
221,Clar. Weatherspoon,1970-09-08,30,1610612755,76ers,PHI,Philadelphia,clar._weatherspoon,1993,2005,1992,1,9,career,Southern Mississippi,Southern Mississippi/USA,79,270,13,11.5,1.5,7.5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=221,Clar.,Weatherspoon,C. Weatherspoon,sixers,https://stats.nba.com/player/221,https://stats.nba.com/media/players/230x185/221.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/221.png,https://stats.nba.com/media/players/700/221.png,https://stats.nba.com/media/players/230x185/221.png
223,Bill Curley,1972-05-29,,0,"","","",bill_curley,1995,2001,1994,1,22,career,Boston College,Boston College/USA,,,4,2.7,0.4,2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=223,Bill,Curley,B. Curley,"",https://stats.nba.com/player/223,https://stats.nba.com/media/players/230x185/223.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/223.png,https://stats.nba.com/media/players/700/223.png,https://stats.nba.com/media/players/230x185/223.png
224,Eddie Jones,1971-10-20,6,1610612748,Heat,MIA,Miami,eddie_jones,1995,2008,1994,1,10,career,Temple,Temple/USA,78,200,14,14.8,2.9,4,3,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=224,Eddie,Jones,E. Jones,heat,https://stats.nba.com/player/224,https://stats.nba.com/media/players/230x185/224.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/224.png,https://stats.nba.com/media/players/700/224.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/224.png
228,Adam Keefe,1970-02-22,32,1610612762,Jazz,UTA,Utah,adam_keefe,1993,2001,1992,1,10,career,Stanford,Stanford/USA,81,230,8,5,0.7,4.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=228,Adam,Keefe,A. Keefe,jazz,https://stats.nba.com/player/228,https://stats.nba.com/media/players/230x185/228.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/228.png,https://stats.nba.com/media/players/700/228.png,https://stats.nba.com/media/players/230x185/228.png
236,Kevin Edwards,1965-10-30,21,1610612748,Heat,MIA,Miami,kevin_edwards,1989,2001,1988,1,20,career,DePaul,Lakeland CC OH; DePaul/USA,75,210,10,10.9,2.7,2.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=236,Kevin,Edwards,K. Edwards,heat,https://stats.nba.com/player/236,https://stats.nba.com/media/players/230x185/236.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/236.png,https://stats.nba.com/media/players/700/236.png,https://stats.nba.com/media/players/230x185/236.png
238,Tyrone Hill,1968-03-19,,0,"","","",tyrone_hill,1991,2004,1990,1,11,career,Xavier,Xavier (Ohio) ''90/USA,,,13,9.4,0.8,8.6,1,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=238,Tyrone,Hill,T. Hill,"",https://stats.nba.com/player/238,https://stats.nba.com/media/players/230x185/238.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/238.png,https://stats.nba.com/media/players/700/238.png,https://stats.nba.com/media/players/230x185/238.png
239,Darrick Martin,1971-03-06,,0,"","","",darrick_martin,1995,2008,,,,career,UCLA,UCLA/USA,,,12,6.9,2.9,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=239,Darrick,Martin,D. Martin,"",https://stats.nba.com/player/239,https://stats.nba.com/media/players/230x185/239.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/239.png,https://stats.nba.com/media/players/700/239.png,https://stats.nba.com/media/players/230x185/239.png
243,Aaron McKie,1972-10-02,2,1610612755,76ers,PHI,Philadelphia,aaron_mckie,1995,2007,1994,1,17,career,Temple,Temple/USA,77,209,13,7.4,2.7,3.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=243,Aaron,McKie,A. McKie,sixers,https://stats.nba.com/player/243,https://stats.nba.com/media/players/230x185/243.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/243.png,https://stats.nba.com/media/players/700/243.png,https://stats.nba.com/media/players/230x185/243.png
244,Dee Brown,1968-11-29,,0,"","","",dee_brown,1991,2002,1990,1,19,career,Jacksonville,Jacksonville/USA,,,11,11.1,3.7,2.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=244,Dee,Brown,D. Brown,"",https://stats.nba.com/player/244,https://stats.nba.com/media/players/230x185/244.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/244.png,https://stats.nba.com/media/players/700/244.png,https://stats.nba.com/media/players/230x185/244.png
248,George Lynch,1970-09-03,9,1610612740,Hornets,NOH,New Orleans,george_lynch,1994,2005,1993,1,12,career,North Carolina,North Carolina/USA,80,235,12,6.6,1.4,5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=248,George,Lynch,G. Lynch,pelicans,https://stats.nba.com/player/248,https://stats.nba.com/media/players/230x185/248.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/248.png,https://stats.nba.com/media/players/700/248.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/248.png
251,Sean Elliott,1968-02-02,32,1610612759,Spurs,SAS,San Antonio,sean_elliott,1990,2001,1989,1,3,career,Arizona,Arizona/USA,80,220,11,14.2,2.6,4.3,2,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=251,Sean,Elliott,S. Elliott,spurs,https://stats.nba.com/player/251,https://stats.nba.com/media/players/230x185/251.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/251.png,https://stats.nba.com/media/players/700/251.png,https://stats.nba.com/media/players/230x185/251.png
252,Karl Malone,1963-07-24,32,1610612762,Jazz,UTA,Utah,karl_malone,1986,2004,1985,1,13,career,Louisiana Tech,Louisiana Tech ''86/USA,81,259,19,25,3.6,10.1,12,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=252,Karl,Malone,K. Malone,jazz,https://stats.nba.com/player/252,https://stats.nba.com/media/players/230x185/252.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/252.png,https://stats.nba.com/media/players/700/252.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/252.png
255,Grant Hill,1972-10-05,33,1610612765,Pistons,DET,Detroit,grant_hill,1995,2013,1994,1,3,career,Duke,Duke/USA,80,225,17,16.7,4.1,6,6,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=255,Grant,Hill,G. Hill,pistons,https://stats.nba.com/player/255,https://stats.nba.com/media/players/230x185/255.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/255.png,https://stats.nba.com/media/players/700/255.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/255.png
